date,demand,event_type,intensity,demand_lag_1,demand_lag_7,demand_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,z_score_7,trend,seasonal,residual,trend_change,shock_strength,shock_cause
2022-01-28,58.36356950768592,none,0.0,52.02117625057204,61.047707945801584,45.80503525285688,54.55219905771435,2.805768533880061,53.40307507274862,3.917851310546433,1.3584051584971175,55.80992269600366,3.435593043552436,-0.881946231870181,0.5497607134408327,0.881946231870181,Trend Shift
2022-01-29,54.69247594917497,none,0.0,58.36356950768592,54.52490945772983,46.80770777495589,54.5761371279208,2.806211683029955,53.96627279947855,3.4336263282422403,0.0414576070499998,56.3773201394912,-1.5523685961075595,-0.1324755942086639,0.5673974434875362,0.1324755942086639,Trend Shift
2022-01-30,56.16109039253656,none,0.0,54.69247594917497,55.93993369437458,51.7066951946409,54.60773094194394,2.825305076524073,54.284443885042535,3.414466288566536,0.549802378334197,56.85011191632696,0.9463793996065424,-1.6354009233969435,0.4727917768357628,1.6354009233969435,Trend Shift
2022-01-31,55.15241046213093,none,0.0,56.16109039253656,50.2114915428103,50.15218116614972,55.31357650184688,2.0565473451381835,54.64160312046976,3.20400510411486,-0.0783672887944697,57.16871737715376,-3.853615314582591,1.8373083995597668,0.3186054608267952,1.8373083995597668,Trend Shift
2022-02-01,65.19821386663631,none,0.0,55.15241046213093,53.97242710604442,55.70730047804288,56.91726032478858,4.148917196099584,55.3195255053693,4.272682909100858,1.9959312636156472,57.39761597553887,1.298158136058283,6.502439755039156,0.2288985983851148,6.502439755039156,Trend Shift
2022-02-02,57.963425453793896,none,0.0,65.19821386663631,56.831885844783336,51.06411679835528,57.07890884036152,4.167040204144644,55.81233326647206,4.139930517479906,0.2122649578836842,57.55070122513322,0.9683770075743984,-0.5556527789137249,0.1530852495943548,0.5556527789137249,Trend Shift
2022-02-03,54.01328963563281,none,0.0,57.963425453793896,52.02117625057204,49.29194825653404,57.36349646679877,3.817411333099993,56.14957193640768,3.7410019162409327,-0.8776122190755302,57.53208265661252,-0.5802743700842653,-2.938518650895439,-0.0186185685207078,2.938518650895439,Seasonal Volatility
2022-02-04,61.75939501352173,none,0.0,54.01328963563281,58.36356950768592,61.047707945801584,57.84861439620388,4.165576747271243,56.20040672695912,3.816748913691142,0.9388329286886148,57.39557931273672,3.4057089913439564,0.9581067094410614,-0.1365033438758018,0.9581067094410614,Seasonal Volatility
2022-02-05,53.8092435192693,none,0.0,61.75939501352173,54.69247594917497,54.52490945772983,57.7224383347888,4.288668057018302,56.14928773135479,3.845599140823832,-0.9124499176651472,57.260787125438576,-1.803647106717148,-1.6478964994521237,-0.1347921872981388,1.6478964994521237,Seasonal Volatility
2022-02-06,59.74975421665962,none,0.0,53.8092435192693,56.16109039253656,55.93993369437458,58.23510459537779,4.285410475178564,56.42141776866087,3.9626621682215823,0.3534433002520521,57.212139563907456,0.8577968073571282,1.6798178453950356,-0.0486475615311192,1.6798178453950356,Seasonal Volatility
2022-02-07,51.29553875508271,none,0.0,59.74975421665962,55.15241046213093,50.2114915428103,57.684122922942336,4.944996847888082,56.49884971239461,3.840698063768921,-1.291928865553893,57.39347296530334,-4.088946693229555,-2.008987516991077,0.1813334013958822,2.008987516991077,Trend Shift
2022-02-08,54.03959142068308,none,0.0,51.29553875508271,65.19821386663631,53.97242710604442,56.09003400209188,3.780457946279953,56.50364716344023,3.837340013838327,-0.542379418193629,57.75040696677841,0.1327193869888283,-3.8435349330841504,0.3569340014750679,3.8435349330841504,Trend Shift
2022-02-09,60.35605366666398,none,0.0,54.03959142068308,57.963425453793896,56.831885844783336,56.43183803250189,4.0747738583943,56.7553734364317,3.973697063348262,0.9630511460354906,58.08551194626797,1.007810931794245,1.262730788601765,0.3351049794895644,1.262730788601765,Trend Shift
2022-02-10,62.73686522703476,promotion,0.8,60.35605366666398,54.01328963563281,52.02117625057204,57.67806311698788,4.521340966824398,57.520779791893325,4.023366875249646,1.1188720663108869,58.35460707498085,1.7968221603590089,2.585435991694901,0.2690951287128769,2.585435991694901,Trend Shift
2022-02-11,60.68094018630354,none,0.0,62.73686522703476,61.75939501352173,58.36356950768592,57.52399814167101,4.375099872329182,57.68630626893745,4.107497705191976,0.7215702810806605,58.63127692929365,2.9166582456980743,-0.8669949886881838,0.2766698543128001,0.8669949886881838,Trend Shift
2022-02-12,59.74338152031495,none,0.0,60.68094018630354,53.8092435192693,54.69247594917497,58.37173214182037,4.101720847985845,58.04708523830458,4.045664957001409,0.3344082713888547,58.963056781224495,-2.807343403513181,3.5876681426036328,0.3317798519308468,3.5876681426036328,Trend Shift
2022-02-13,59.21006893383556,none,0.0,59.74338152031495,59.74975421665962,56.16109039253656,58.294634244274086,4.076496425164424,58.264869419825935,4.018302353919875,0.22456408496042,59.31220123471885,0.8578973355903465,-0.9600296364736352,0.3491444534943539,0.9600296364736352,Trend Shift
2022-02-14,54.70686893542039,none,0.0,59.21006893383556,51.29553875508271,55.15241046213093,58.78196712717947,3.212714519414461,58.2330450250609,4.046514046701642,-1.2684283546307116,59.53164734309061,-3.3697339105341286,-1.4550444971360932,0.2194461083717627,1.4550444971360932,Trend Shift
2022-02-15,57.945980598030125,none,0.0,54.70686893542039,54.03959142068308,65.19821386663631,59.34002272394333,2.5152193837826133,57.7150283630176,3.5156533304138384,-0.5542427570738249,59.64447170312865,-0.9520097160906816,-0.7464813890078474,0.11282436003804,0.7464813890078474,Normal Variation
2022-02-16,59.18509409032876,none,0.0,57.945980598030125,60.35605366666398,57.963425453793896,59.17274278446687,2.475000917482115,57.80229040848438,3.5373874022770733,0.0049904247609154,59.77591294937589,0.8611659266795472,-1.4519847857266797,0.1314412462472418,1.4519847857266797,Normal Variation
2022-02-17,65.45628550814189,none,0.0,59.18509409032876,62.73686522703476,54.01328963563281,59.5612313960536,3.2268987644106253,58.61964725652074,3.898170461696058,1.826848172959336,59.97616925670375,3.236319319626204,2.243796931811936,0.2002563073278551,2.243796931811936,Trend Shift
2022-02-18,62.80023799128335,none,0.0,65.45628550814189,60.68094018630354,61.75939501352173,59.86398822533643,3.441730133711,58.693993183503714,3.97188648075136,0.853131899327898,60.29845776220806,2.040244680264811,0.4615355488104811,0.3222885055043107,0.4615355488104811,Trend Shift
2022-02-19,54.56935900179623,none,0.0,62.80023799128335,59.74338152031495,53.8092435192693,59.12484215126233,3.984704758730599,58.74828714654135,3.904603072276848,-1.143242329180075,60.781236155049605,-3.4344737170898085,-2.777403436163567,0.4827783928415456,2.777403436163567,Trend Shift
2022-02-20,63.11136326729768,none,0.0,54.56935900179623,59.21006893383556,59.74975421665962,59.68216991318549,4.261807508756461,58.98840207872978,4.070752636800004,0.8046335614798301,61.34996018471001,0.6152979325707614,1.1461051500169148,0.5687240296604017,1.1461051500169148,Trend Shift
2022-02-21,60.46592609233919,none,0.0,63.11136326729768,54.70686893542039,51.29553875508271,60.50489236417389,3.6537781304572574,59.64342974567667,3.42411611348479,-0.0106646518872852,61.8896241961807,-1.4352637295928232,0.0115656257513165,0.5396640114706912,0.0115656257513165,Trend Shift
2022-02-22,59.48748285205822,none,0.0,60.46592609233919,57.945980598030125,54.03959142068308,60.72510697189218,3.517769158948921,60.03256484791776,3.024525070587451,-0.3518207318082665,62.31025718352928,-0.6678470109672925,-2.1549273205037665,0.4206329873485828,2.1549273205037665,Trend Shift
2022-02-23,64.8284479052421,none,0.0,59.48748285205822,59.18509409032876,60.35605366666398,61.53130037402267,3.745315555516559,60.35202157924477,3.286193584505325,0.8803390481645766,62.65764714476627,0.5717913622854389,1.5990093981903897,0.3473899612369919,1.5990093981903897,Trend Shift
2022-02-24,66.68993813060686,none,0.0,64.8284479052421,65.45628550814189,62.73686522703476,61.70753646294624,3.982314083329178,60.63438392949992,3.655905608157157,1.2511322721927003,63.03660582458903,2.7612665988092004,0.89206570720863,0.3789586798227589,0.89206570720863,Trend Shift
2022-02-25,66.47285304245597,none,0.0,66.68993813060686,62.80023799128335,60.68094018630354,62.23219575597089,4.373029586878942,61.04809199065365,3.975335386573049,0.9697298411172328,63.363493115826735,0.2061268920703869,2.903233034558845,0.3268872912377034,2.903233034558845,Trend Shift
2022-02-26,59.57022078615214,none,0.0,66.47285304245597,54.56935900179623,59.74338152031495,62.94660458230745,3.1499923393316926,61.03572336678489,3.9799737222780767,-1.0718704785395283,63.528206359234034,-3.90619445951288,-0.0517911135690098,0.1647132434072986,0.0517911135690098,Trend Shift
2022-02-27,61.86713675074213,none,0.0,59.57022078615214,63.11136326729768,59.21006893383556,62.76885793708522,3.1741575972474028,61.22551392513536,3.9494539886716,-0.2840820465641212,63.50992114902586,1.2239510109160856,-2.8667354091998263,-0.0182852102081696,2.8667354091998263,Normal Variation
2022-02-28,64.60344442110932,none,0.0,61.86713675074213,60.46592609233919,54.70686893542039,63.35993198405239,3.056912698999106,61.93241217411314,3.559367257557351,0.4067870297585139,63.34211221583719,0.6384450935377957,0.6228871117343289,-0.1678089331886738,0.6228871117343289,Trend Shift
2022-03-01,67.35245745388482,none,0.0,64.60344442110932,59.48748285205822,57.945980598030125,64.48349978431334,2.833603613501952,62.60430337810276,3.6359673734280302,1.0124767119511968,63.18641318596339,0.5076827976005952,3.658361470320841,-0.1556990298738014,3.658361470320841,Trend Shift
2022-03-02,61.70292154096976,none,0.0,67.35245745388482,64.8284479052421,59.18509409032876,64.03699601798871,3.0108947589970856,62.78414819600568,3.514060137740876,-0.7752095851388799,63.229175353494654,-0.3833633504047236,-1.142890462120178,0.042762167531265,1.142890462120178,Normal Variation
2022-03-03,63.04375367225969,none,0.0,61.70292154096976,66.68993813060686,65.45628550814189,63.51611252393912,2.7821488907668077,62.61182449344268,3.431117593678509,-0.1697820175070647,63.4468149605735,1.62670179896087,-2.029763087274681,0.2176396070788442,2.029763087274681,Trend Shift
2022-03-04,59.52522531329963,none,0.0,63.04375367225969,66.47285304245597,62.80023799128335,62.52359427691679,2.7907983816424964,62.37789501644384,3.5275711418570928,-1.0743767745244643,63.81840381531991,-1.1926026364515336,-3.10057586556875,0.3715888547464132,3.10057586556875,Trend Shift
2022-03-05,59.327294660580506,supply_issue,0.6,59.52522531329963,59.57022078615214,54.56935900179623,62.48889054469226,2.834808031716264,62.717747563499856,2.888768534247992,-1.1152768895598355,64.18936406924968,-3.070147846076431,-1.7919215625927407,0.3709602539297663,1.7919215625927407,Trend Shift
2022-03-06,67.5211372608245,none,0.0,59.327294660580506,61.86713675074213,63.11136326729768,63.296604903275465,3.3809991446415246,63.03273142018035,3.162440622981839,1.249492288172983,64.51390529126706,2.015556981120911,0.9916749884365288,0.3245412220173875,0.9916749884365288,Trend Shift
2022-03-07,69.85224109945251,none,0.0,67.5211372608245,64.60344442110932,60.46592609233919,64.04643300018164,4.20158248923913,63.703182492117016,3.547887309990749,1.3818146172639485,64.9544617387883,0.5928704122132061,4.304908948451015,0.4405564475212316,4.304908948451015,Trend Shift
2022-03-08,64.29279983509244,none,0.0,69.85224109945251,67.35245745388482,59.48748285205822,63.60933905463986,3.9520735821325688,64.04641941947659,3.3347093017903764,0.1729372609716889,65.56137826115655,1.849972830612172,-3.118551256676284,0.6069165223682518,3.118551256676284,Trend Shift
2022-03-09,68.74582249071247,none,0.0,64.29279983509244,61.70292154096976,64.8284479052421,64.61546776174596,4.269587862962107,64.32623188986734,3.5619831346510487,0.9673895611322536,66.15909023133145,-1.9541898200691863,4.540922079450212,0.597711970174899,4.540922079450212,Trend Shift
2022-03-10,66.32635654037811,none,0.0,68.74582249071247,63.04375367225969,66.68993813060686,65.08441102862002,4.248407227778705,64.30026177627957,3.544707422448224,0.2923320306107861,66.59679828470307,1.7671304310336622,-2.037572175358619,0.4377080533716224,2.037572175358619,Trend Shift
2022-03-11,62.44470645662194,none,0.0,66.32635654037811,59.52522531329963,66.47285304245597,65.50147976338035,3.722446640353114,64.01253702014857,3.518175821909028,-0.8211731697162598,66.66950400922597,-1.8951855646829363,-2.3296119879210977,0.0727057245229048,2.3296119879210977,Seasonal Volatility
2022-03-12,66.61337377068337,none,0.0,62.44470645662194,59.327294660580506,59.57022078615214,66.54234820768076,2.53875135690478,64.5156193761865,3.33276492700718,0.027976573132865,66.49327131349385,-2.017258259381577,2.137360716571095,-0.1762326957321249,2.137360716571095,Trend Shift
2022-03-13,71.45975849178365,none,0.0,66.61337377068337,67.5211372608245,61.86713675074213,67.10500838353207,3.153789817831311,65.20080664340377,3.710992530787126,1.380799089283034,66.31364861209609,2.152723934490769,2.993385945196792,-0.1796227013977613,2.993385945196792,Trend Shift
2022-03-14,65.30132694057765,none,0.0,71.45975849178365,69.85224109945251,64.60344442110932,66.45487778940709,2.9559440656822376,65.25065539479436,3.707036204296639,-0.3902478609869087,66.21682271971571,-0.40689785787309,-0.5085979212649647,-0.0968258923803802,0.5085979212649647,Normal Variation
2022-03-15,71.8374064056586,none,0.0,65.30132694057765,64.29279983509244,67.35245745388482,67.5326787280594,3.3811014255063494,65.57100889134963,4.077880995401241,1.2731731870346163,66.09565991645614,1.7888354486369245,3.952911040565525,-0.1211628032595655,3.952911040565525,Normal Variation
2022-03-16,55.23121852126512,none,0.0,71.8374064056586,68.74582249071247,61.70292154096976,65.60202101813834,5.66205516542216,65.10874438994216,4.844791024642799,-1.831632188998636,65.84601292333537,-2.2476412524258467,-8.367153149644402,-0.2496469931207769,8.367153149644402,Trend Shift
2022-03-17,69.12632807536812,none,0.0,55.23121852126512,66.32635654037811,63.04375367225969,66.00201695170834,5.818495126669438,65.54321399016419,4.917551761708098,0.5369620590278238,65.44060625369336,2.7566630275292088,0.929058794145547,-0.4054066696420051,0.929058794145547,Trend Shift
2022-03-18,66.31256375520402,none,0.0,69.12632807536812,62.44470645662194,59.52522531329963,66.55456799436294,5.604077474036125,66.02802387887165,4.603136404248043,-0.0431835998485263,65.13665190168561,-1.652822929295701,2.8287347828141094,-0.3039543520077501,2.8287347828141094,Trend Shift
2022-03-19,64.89112899601459,none,0.0,66.31256375520402,66.61337377068337,59.327294660580506,66.3085330265531,5.638763823661411,66.42544061711693,4.202900453199484,-0.2513678662317443,65.13764911913854,-1.0049179258434973,0.7583978027195428,0.0009972174529337,0.7583978027195428,Seasonal Volatility
2022-03-20,66.57409794977,none,0.0,64.89112899601459,71.45975849178365,67.5211372608245,65.61058152055116,5.178471324562343,66.35779495204162,4.191514538253063,0.1860619416098192,65.34987951162181,1.125315010633451,0.0989034275147417,0.2122303924832635,0.0989034275147417,Trend Shift
2022-03-21,58.37377805530153,none,0.0,66.57409794977,65.30132694057765,69.85224109945251,64.62093167979742,5.864003608232375,65.53790473460226,4.561685046172556,-1.0653393213683602,65.55879613160926,-1.034930984308312,-6.150087091999417,0.2089166199874483,6.150087091999417,Trend Shift
2022-03-22,65.55945720957746,none,0.0,58.37377805530153,71.8374064056586,64.29279983509244,63.72408179464298,4.991529067492222,65.62838026135118,4.547629921951682,0.3676980320294092,65.68629432361926,1.478992764464445,-1.605829878506256,0.1274981920100089,1.605829878506256,Seasonal Volatility
2022-03-23,67.97776888581102,none,0.0,65.55945720957746,55.23121852126512,68.74582249071247,65.54501756100669,3.470030077257744,65.57351928957252,4.511619506934601,0.7010749966544543,65.80613437206264,-2.959503199868124,5.131137713616496,0.119840048443379,5.131137713616496,Normal Variation
2022-03-24,72.56914288808134,none,0.0,67.97776888581102,69.12632807536812,66.32635654037811,66.03684824853714,4.2242538208193166,66.01943260012274,4.884823290702283,1.5463783467152623,66.10758014616279,3.464222565665496,2.9973401762530614,0.301445774100145,2.9973401762530614,Trend Shift
2022-03-25,64.68980056174408,none,0.0,72.56914288808134,66.31256375520402,62.44470645662194,65.80502493518571,4.25104391386839,66.17979646477433,4.794457568960291,-0.262341296876135,66.57448697706216,-0.3336541556526348,-1.5510322596654476,0.4669068308993758,1.5510322596654476,Trend Shift
2022-03-26,63.63128158044369,none,0.0,64.68980056174408,64.89112899601459,66.61337377068337,65.62504673296131,4.32225742441657,65.9667898797572,4.839742821434074,-0.4612786691636585,67.00211798354827,0.1937760626740419,-3.564612465778623,0.4276310064861093,3.564612465778623,Trend Shift
2022-03-27,64.95765629262814,none,0.0,63.63128158044369,66.57409794977,71.45975849178365,65.39412649622675,4.306253169425677,65.50235400838895,4.5769176261261,-0.1013573021432027,67.25231085768092,-0.3577101456079621,-1.936944419444813,0.2501928741326509,1.936944419444813,Trend Shift
2022-03-28,70.72277028980193,none,0.0,64.95765629262814,58.37377805530153,65.30132694057765,67.15826824401253,3.3809928980003825,65.88959996190498,4.783297677274974,1.0542767031239688,67.33815901184589,-1.5470898979994436,4.931701175955482,0.0858481541649638,4.931701175955482,Normal Variation
2022-03-29,68.46968832052406,none,0.0,70.72277028980193,65.55945720957746,71.8374064056586,67.57401554557632,3.330174745663191,65.64904867010965,4.539650293314345,0.2689566894692702,67.39921136177018,0.6211066075033864,0.4493703512504794,0.0610523499242958,0.4493703512504794,Normal Variation
2022-03-30,65.12620655007593,none,0.0,68.46968832052406,67.97776888581102,55.23121852126512,67.16664949761416,3.4449844087550696,66.35583352931043,3.426795692819343,-0.5922938119408178,67.53639642514864,-2.452664654011383,0.0424747789386827,0.1371850633784532,0.0424747789386827,Normal Variation
2022-03-31,69.38591958741716,none,0.0,65.12620655007593,72.56914288808134,69.12632807536812,66.711903311805,2.7537299462816405,66.37437578017106,3.4436009936278054,0.9710524734725288,67.62585935958799,2.9323526566621907,-1.1722924288330177,0.0894629344393536,1.1722924288330177,Normal Variation
2022-04-01,67.80580001233648,price_drop,0.4,69.38591958741716,64.68980056174408,66.31256375520402,67.15704609046107,2.62103088841624,66.48103551282338,3.4646004084067017,0.2475186098502719,67.51431518230821,0.3409064489287206,-0.0494216189004532,-0.1115441772797822,0.0494216189004532,Normal Variation
2022-04-02,71.37374654867894,none,0.0,67.80580001233648,63.63128158044369,64.89112899601459,68.26311251449467,2.516766587700969,66.94407962372797,3.663268911529257,1.2359644511276642,67.28055715410173,0.8459307118944983,3.247258682682713,-0.2337580282064806,3.247258682682713,Trend Shift
2022-04-03,64.76966801378174,none,0.0,71.37374654867894,64.95765629262814,66.57409794977,68.23625704608803,2.5585721758241715,66.81519177115739,3.7087486884925576,-1.3548920233956756,67.10098109885229,-0.2505565732487744,-2.0807565118217752,-0.1795760552494414,2.0807565118217752,Trend Shift
2022-04-04,66.34298373429444,none,0.0,64.76966801378174,70.72277028980193,58.37377805530153,67.61057325244411,2.3783440922903503,67.38442074822832,2.818098526397043,-0.5329714578553626,67.02803548029685,-1.083174776379536,0.3981230303771212,-0.0729456185554369,0.3981230303771212,Normal Variation
2022-04-05,66.15799174337803,none,0.0,66.34298373429444,68.46968832052406,65.55945720957746,67.28033088428039,2.3995700280175347,67.42717321492836,2.792708615127053,-0.4677251039969038,66.92772406178781,0.0065918289747181,-0.7763241473845,-0.1003114185090368,0.7763241473845,Normal Variation
2022-04-06,61.94219955468356,none,0.0,66.15799174337803,65.12620655007593,67.97776888581102,66.82547274208147,3.080983091328138,66.99606111984782,3.144832780665185,-1.584972407392491,66.7137030190863,-1.9470119664981835,-2.8244914979045603,-0.2140210427015176,2.8244914979045603,Trend Shift
2022-04-07,69.0476221313532,none,0.0,61.94219955468356,69.38591958741716,72.56914288808134,66.77714453407233,3.036457678637092,66.74452392293867,2.785035845191359,0.7477389239622001,66.46688025048097,0.330488514591945,2.250253366280276,-0.2468227686053268,2.250253366280276,Trend Shift
2022-04-08,68.97129507589919,none,0.0,69.0476221313532,67.80580001233648,64.68980056174408,66.94364382886701,3.132692181015963,67.05034495966403,2.777114871901506,0.6472551817633722,66.3551425253692,0.4183261260042416,2.1978264245257435,-0.1117377251117659,2.1978264245257435,Normal Variation
2022-04-09,68.00851754342747,none,0.0,68.97129507589919,71.37374654867894,63.63128158044369,66.4628968281168,2.5420753980017925,67.36300467130573,2.603552102088319,0.6080152919640451,66.41923424535986,1.4843368894460605,0.1049464086215579,0.0640917199906567,0.1049464086215579,Normal Variation
2022-04-10,67.10776802816348,none,0.0,68.00851754342747,64.76966801378174,64.95765629262814,66.79691111588564,2.4338159410917863,67.51658408098682,2.5125763387997724,0.1277240842371977,66.54675918751985,2.1038272143781733,-1.5428183737345478,0.1275249421599937,1.5428183737345478,Normal Variation
2022-04-11,62.43975677319489,none,0.0,67.10776802816348,66.34298373429444,70.72277028980193,66.23930726429997,2.9479668056086674,66.92494025837205,2.6698238185270275,-1.2888715313470385,66.70803584467562,-1.1189867307492558,-3.1492923407314777,0.1612766571557671,3.1492923407314777,Trend Shift
2022-04-12,66.4708600529142,none,0.0,62.43975677319489,66.15799174337803,68.46968832052406,66.28400273709086,2.948900088868719,66.78216681068562,2.634067234408996,0.0633650887423011,66.92655548444236,-0.0231772657335311,-0.4325181657946189,0.2185196397667397,0.4325181657946189,Trend Shift
2022-04-13,66.83187225694124,none,0.0,66.4708600529142,61.94219955468356,65.12620655007593,66.98252740884195,2.243859009291947,66.90400007546171,2.590671014428747,-0.0671410954417528,67.24542527570839,-1.897887830704048,1.484334811936904,0.3188697912660245,1.484334811936904,Trend Shift
2022-04-14,65.0400074184482,none,0.0,66.83187225694124,69.0476221313532,69.38591958741716,66.41001102128409,2.137902481540543,66.59357777767822,2.5300648834054007,-0.6408166951790467,67.70761412088916,-2.6057434279470675,-0.061863274493902,0.4621888451807763,0.061863274493902,Trend Shift
2022-04-15,67.64746769105514,none,0.0,65.0400074184482,68.97129507589919,67.80580001233648,66.22089282344923,1.921133574886296,66.58226832615813,2.5245773239029017,0.7425693279502132,68.22417623102373,0.7329512452379832,-1.309659785206577,0.5165621101345721,1.309659785206577,Trend Shift
2022-04-16,69.94942741134496,none,0.0,67.64746769105514,68.00851754342747,71.37374654867894,66.49816566172316,2.320658373575571,66.48053124491999,2.33847368553183,1.4871907855632525,68.59316090817491,1.347761525589262,0.0085049775807846,0.3689846771511753,0.0085049775807846,Trend Shift
2022-04-17,75.91571282674735,none,0.0,69.94942741134496,67.10776802816348,64.76966801378174,67.75644349009228,4.272947258193239,67.27667730298894,3.3776606396748483,1.909517914364596,68.73521143088075,4.560035215211004,2.6204661806555976,0.1420505227058441,2.6204661806555976,Seasonal Volatility
2022-04-18,69.10417073988164,none,0.0,75.91571282674735,62.43975677319489,66.34298373429444,68.7085026281904,3.57660836792217,67.47390494624518,3.3994915268483186,0.1106266247207545,68.74972733957131,-1.944186083718367,2.2986294840286945,0.014515908690555,2.2986294840286945,Normal Variation
2022-04-19,69.46811043029442,none,0.0,69.10417073988164,66.4708600529142,66.15799174337803,69.13668125353043,3.440914744581915,67.71034199531064,3.415999094703724,0.0963200780507161,68.82629591011083,0.4849750393973345,0.1568394807862461,0.0765685705395213,0.1568394807862461,Normal Variation
2022-04-20,68.16934862057353,none,0.0,69.46811043029442,66.83187225694124,61.94219955468356,69.3277493054779,3.3268454674457795,68.15513835715993,2.985439720385066,-0.3481979239010879,68.96652883854817,-1.7976883789389553,1.0005081609643156,0.1402329284373422,1.0005081609643156,Normal Variation
2022-04-21,60.81846063864211,none,0.0,68.16934862057353,65.0400074184482,69.0476221313532,68.72467119407702,4.43254526677736,67.56734110768056,3.5524670558743985,-1.783672828948467,69.05999015016573,-4.113028765870343,-4.128500745653284,0.0934613116175597,4.128500745653284,Seasonal Volatility
2022-04-22,68.41110960950908,none,0.0,60.81846063864211,67.64746769105514,68.97129507589919,68.8337628967133,4.410959678941532,67.52732786008126,3.5385648120713142,-0.0958188961059907,69.0644747900974,1.6756127660334872,-2.328977946621805,0.0044846399316753,2.328977946621805,Seasonal Volatility
2022-04-23,68.77892938091313,none,0.0,68.41110960950908,69.94942741134496,68.00851754342747,68.6665488923659,4.383719263327001,67.58235727704452,3.552586269415697,0.0256358771619742,69.02759108948302,0.5465743400675969,-0.7952360486374914,-0.036883700614382,0.7952360486374914,Seasonal Volatility
